"Solubility, g¡¤l-1",Saturation,"Temperature (Solubility (MCS)), ¡ãC",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0343,in pure solvent,10,"H2O, methanol",3.8190 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0361,in pure solvent,15,"H2O, methanol",2.5165 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0379,in pure solvent,20,"H2O, methanol",1.3193 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0414,in pure solvent,10,"H2O, methanol",4.9828 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0415,in pure solvent,5,"H2O, methanol",6.2146 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.042,in pure solvent,15,"H2O, methanol",3.8190 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0431,in pure solvent,20,"H2O, methanol",2.5165 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0441,in pure solvent,25,"H2O, methanol",1.3193 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0502,in pure solvent,20,"H2O, methanol",3.8190 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.051,in pure solvent,25,"H2O, methanol",2.5165 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0522,in pure solvent,30,"H2O, methanol",1.3193 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0534,in pure solvent,10,"H2O, methanol",6.2146 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0546,in pure solvent,15,"H2O, methanol",4.9828 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0592,in pure solvent,35,"H2O, methanol",1.3193 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0631,in pure solvent,30,"H2O, methanol",2.5165 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0634,in pure solvent,25,"H2O, methanol",3.8190 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0673,in pure solvent,20,"H2O, methanol",4.9828 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.07,in pure solvent,15,"H2O, methanol",6.2146 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0701,in pure solvent,35,"H2O, methanol",2.5165 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0754,in pure solvent,30,"H2O, methanol",3.8190 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0809,in pure solvent,25,"H2O, methanol",4.9828 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0856,in pure solvent,20,"H2O, methanol",6.2146 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0893,in pure solvent,35,"H2O, methanol",3.8190 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.101,in pure solvent,30,"H2O, methanol",4.9828 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.108,in pure solvent,25,"H2O, methanol",6.2146 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.112,in pure solvent,35,"H2O, methanol",4.9828 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.139,in pure solvent,30,"H2O, methanol",6.2146 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.167,in pure solvent,35,"H2O, methanol",6.2146 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0211,in pure solvent,5,"H2O, propan-1-ol",0.9216 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0255,in pure solvent,5,"H2O, propan-1-ol",1.3455 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0261,in pure solvent,10,"H2O, propan-1-ol",0.9216 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0304,in pure solvent,5,"H2O, propan-1-ol",1.8501 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0311,in pure solvent,10,"H2O, propan-1-ol",1.3455 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0337,in pure solvent,15,"H2O, propan-1-ol",0.9216 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0391,in pure solvent,5,"H2O, propan-1-ol",2.3816 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0401,in pure solvent,10,"H2O, propan-1-ol",1.8501 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0405,in pure solvent,20,"H2O, propan-1-ol",0.9216 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0413,in pure solvent,15,"H2O, propan-1-ol",1.3455 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0474,in pure solvent,15,"H2O, propan-1-ol",1.8501 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0499,in pure solvent,20,"H2O, propan-1-ol",1.3455 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.051,in pure solvent,25,"H2O, propan-1-ol",0.9216 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.054,in pure solvent,10,"H2O, propan-1-ol",2.3816 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0586,in pure solvent,5,"H2O, propan-1-ol",2.9590 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0611,in pure solvent,25,"H2O, propan-1-ol",1.3455 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.062,in pure solvent,20,"H2O, propan-1-ol",1.8501 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0637,in pure solvent,30,"H2O, propan-1-ol",0.9216 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0681,in pure solvent,15,"H2O, propan-1-ol",2.3816 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0746,in pure solvent,35,"H2O, propan-1-ol",0.9216 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0764,in pure solvent,30,"H2O, propan-1-ol",1.3455 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0773,in pure solvent,10,"H2O, propan-1-ol",2.9590 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.079,in pure solvent,25,"H2O, propan-1-ol",1.8501 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0848,in pure solvent,20,"H2O, propan-1-ol",2.3816 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.09,in pure solvent,35,"H2O, propan-1-ol",1.3455 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.095,in pure solvent,15,"H2O, propan-1-ol",2.9590 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.096,in pure solvent,30,"H2O, propan-1-ol",1.8501 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.106,in pure solvent,25,"H2O, propan-1-ol",2.3816 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.107,in pure solvent,20,"H2O, propan-1-ol",2.9590 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.117,in pure solvent,35,"H2O, propan-1-ol",1.8501 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.133,in pure solvent,30,"H2O, propan-1-ol",2.3816 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.154,in pure solvent,25,"H2O, propan-1-ol",2.9590 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.162,in pure solvent,35,"H2O, propan-1-ol",2.3816 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.19,in pure solvent,30,"H2O, propan-1-ol",2.9590 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.239,in pure solvent,35,"H2O, propan-1-ol",2.9590 mol/kg 1-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0194,in pure solvent,5,"H2O, 2-methyl-propan-2-ol",0.3109 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.021,in pure solvent,10,"H2O, butan-1-ol",0.1631 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0223,in pure solvent,10,"H2O, butan-1-ol",0.3478 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0231,in pure solvent,5,"H2O, 2-methyl-propan-2-ol",0.7036 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0233,in pure solvent,10,"H2O, 2-methyl-propan-2-ol",0.3109 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0247,in pure solvent,5,"H2O, 2-methyl-propan-2-ol",1.0122 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0264,in pure solvent,15,"H2O, butan-1-ol",0.1631 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0276,in pure solvent,10,"H2O, 2-methyl-propan-2-ol",0.7036 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0281,in pure solvent,10,"H2O, butan-1-ol",0.5507 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0287,in pure solvent,5,"H2O, 2-methyl-propan-2-ol",1.3549 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0287,in pure solvent,15,"H2O, 2-methyl-propan-2-ol",0.3109 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0287,in pure solvent,15,"H2O, butan-1-ol",0.3478 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0299,in pure solvent,10,"H2O, 2-methyl-propan-2-ol",1.0122 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0313,in pure solvent,20,"H2O, butan-1-ol",0.1631 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0314,in pure solvent,10,"H2O, butan-1-ol",0.7166 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.032,in pure solvent,5,"H2O, 2-methyl-propan-2-ol",1.6883 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0336,in pure solvent,15,"H2O, 2-methyl-propan-2-ol",0.7036 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0337,in pure solvent,20,"H2O, 2-methyl-propan-2-ol",0.3109 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0345,in pure solvent,10,"H2O, 2-methyl-propan-2-ol",1.3549 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0358,in pure solvent,20,"H2O, butan-1-ol",0.3478 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0365,in pure solvent,15,"H2O, butan-1-ol",0.5507 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0378,in pure solvent,15,"H2O, 2-methyl-propan-2-ol",1.0122 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0378,in pure solvent,25,"H2O, butan-1-ol",0.1631 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0381,in pure solvent,20,"H2O, 2-methyl-propan-2-ol",0.7036 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0386,in pure solvent,15,"H2O, butan-1-ol",0.7166 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0387,in pure solvent,10,"H2O, 2-methyl-propan-2-ol",1.6883 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0405,in pure solvent,25,"H2O, 2-methyl-propan-2-ol",0.3109 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0424,in pure solvent,15,"H2O, 2-methyl-propan-2-ol",1.3549 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0424,in pure solvent,25,"H2O, propan-2-ol",0.8048 mol/kg 2-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0433,in pure solvent,20,"H2O, 2-methyl-propan-2-ol",1.0122 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0442,in pure solvent,20,"H2O, butan-1-ol",0.5507 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0442,in pure solvent,25,"H2O, butan-1-ol",0.3478 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
