"Solubility, g¡¤l-1",Saturation,"Temperature (Solubility (MCS)), ¡ãC",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,0,propan-1-ol,,,Solubility: 7.23 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,5,propan-1-ol,,,Solubility: 7.962 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,10,propan-1-ol,,,Solubility: 8.822 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,15,propan-1-ol,,,Solubility: 9.677 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,20,propan-1-ol,,,Solubility: 10.809 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,25,propan-1-ol,,,Solubility: 11.932 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,propan-1-ol,,,Solubility: 13.277 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,-5,propan-2-ol,,,Solubility: 6.441 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,0,propan-2-ol,,,Solubility: 7.119 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,5,propan-2-ol,,,Solubility: 7.902 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,10,propan-2-ol,,,Solubility: 8.767 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,15,propan-2-ol,,,Solubility: 9.738 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,20,propan-2-ol,,,Solubility: 10.878 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,25,propan-2-ol,,,Solubility: 12.115 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,propan-2-ol,,,Solubility: 13.501 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,-5,butan-1-ol,,,Solubility: 4.755 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,0,butan-1-ol,,,Solubility: 5.196 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,5,butan-1-ol,,,Solubility: 5.721 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,10,butan-1-ol,,,Solubility: 6.331 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,15,butan-1-ol,,,Solubility: 6.929 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,20,butan-1-ol,,,Solubility: 7.707 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,25,butan-1-ol,,,Solubility: 8.327 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,butan-1-ol,,,Solubility: 9.364 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,-5,acetone,,,Solubility: 5.039 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,0,acetone,,,Solubility: 5.561 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,5,acetone,,,Solubility: 6.232 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,10,acetone,,,Solubility: 6.963 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,15,acetone,,,Solubility: 7.848 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,20,acetone,,,Solubility: 8.809 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,25,acetone,,,Solubility: 9.983 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,acetone,,,Solubility: 11.165 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,-5,ethyl acetate,,,Solubility: 0.446 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,0,ethyl acetate,,,Solubility: 0.527 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,5,ethyl acetate,,,Solubility: 0.578 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,10,ethyl acetate,,,Solubility: 0.642 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,15,ethyl acetate,,,Solubility: 0.737 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,20,ethyl acetate,,,Solubility: 0.852 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,25,ethyl acetate,,,Solubility: 0.945 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,ethyl acetate,,,Solubility: 1.073 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,-5,acetonitrile,,,Solubility: 0.944 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,0,acetonitrile,,,Solubility: 1.118 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,5,acetonitrile,,,Solubility: 1.344 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,10,acetonitrile,,,Solubility: 1.598 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,15,acetonitrile,,,Solubility: 1.934 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,20,acetonitrile,,,Solubility: 2.31 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,25,acetonitrile,,,Solubility: 2.754 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,acetonitrile,,,Solubility: 3.283 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,0,toluene,,,Solubility: 0.022 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,5,toluene,,,Solubility: 0.027 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,10,toluene,,,Solubility: 0.032 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,15,toluene,,,Solubility: 0.036 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,20,toluene,,,Solubility: 0.037 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,25,toluene,,,Solubility: 0.037 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,toluene,,,Solubility: 0.034 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,"ethane-1,2-diol",,,Solubility: 14.43 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,pentan-1-ol,,,Solubility: 6.782 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,hexan-1-ol,,,Solubility: 4.971 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,heptan-1-ol,,,Solubility: 3.743 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,octan-1-ol,,,Solubility: 2.747 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,butan-2-one,,,Solubility: 6.999 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,various solvent(s),,,Solubility: 1.781 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,tetrahydrofuran,,,Solubility: 15.537 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,dioxane,,,Solubility: 1.708 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,diethylamine,,,Solubility: 131.69 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,dimethylformamide,,,Solubility: 101.202 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,dimethylsulfoxide,,,Solubility: 113.256 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,acetic acid,,,Solubility: 8.272 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,CH2Cl2,,,Solubility: 0.032 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,CHCl3,,,Solubility: 0.154 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,CCl4,,,Solubility: 0.089 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,,,,,equation,"Ruelle, Paul;?Kesselring, Ulrich W.[Journal of Pharmaceutical Sciences,?1998, vol. 87, # 8, p. 998 - 1014]"
,,,,,,,Full Text
,,,,,,,Cited 42 timesDetailsAbstract
,,39.85,H2O,,,"temperature dependence. Object(s) of Study: solvent dependence. Object(s) of Study: diagram, Solubility: 0.003 mol-percent","Bustamante[Journal of Pharmaceutical Sciences,?1998, vol. 87, # 12, p. 1590 - 1596]"
,,,,,,,Full Text
,,,,,,,Cited 228 timesDetailsAbstract
,,313,dioxane,,,"temperature dependence. Object(s) of Study: solvent dependence. Object(s) of Study: diagram, Solubility: 0.0356 mol-percent","Bustamante[Journal of Pharmaceutical Sciences,?1998, vol. 87, # 12, p. 1590 - 1596]"
,,,,,,,Full Text
,,,,,,,Cited 228 timesDetailsAbstract
,in pure solvent,25,dimethylformamide,,,Solubility: 51.744 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,various solvent(s),,,Solubility: 11.505 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,ethanol,,,Solubility: 19.664 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,benzene,,,Solubility: 0.11 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,ethyl acetate,,,Solubility: 1.236 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,CHCl3,,,Solubility: 0.32 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,methanol,,,Solubility: 24.732 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,dioxane,,,Solubility: 3.14 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,cyclohexane,,,Solubility: 0.02 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,propionic acid,,,Solubility: 1.111 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,glycerol,,,Solubility: 3.375 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,formamide,,,Solubility: 15.947 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,"ethane-1,2-diol",,,Solubility: 12.199 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,pentan-1-ol,,,Solubility: 6.99 mol-percent,"Barra, Jerome;?Lescure, Francois;?Doelker, Eric;?Bustamante, Pilar[Journal of Pharmacy and Pharmacology,?1997, vol. 49, # 7, p. 644 - 651]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
0.287,in pure solvent,25,H2O,,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
1.103,in pure solvent,25,ethyl acetate,,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
7.286,in pure solvent,25,dioxane,,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
8.193,in pure solvent,25,ethanol,,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
10.4,in pure solvent,25,"ethanol, ethyl acetate",95:05:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
10.566,in pure solvent,25,"ethanol, H2O",95:05:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
11.549,in pure solvent,25,"ethanol, ethyl acetate",93:07:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
14.844,in pure solvent,25,"dioxane, H2O",95:05:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
